job_id,title,location,job_posting_url,application_url,job_state,experience_level,remote_allowed,salary,salary_band,skills,job_industry,company_name,experience_rank,cluster_id,is_anomaly
3872015321,• Tier I Help Desk associate,"Dayton, OH",https://www.linkedin.com/jobs/view/3872015321/?trk=jobs_biz_prem_srch,,OH,Not Specified,0,,0,Information Technology,Public Safety,Ritz Safety,0,1,0
3872034277,Head of Content / Search Engine Optimization Copywriter,United States,https://www.linkedin.com/jobs/view/3872034277/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,,"Leisure, Travel & Tourism","International Citizens Group, Inc.",0,4,0
3872255483,Community Engagement Coordinator,"Arlington, TX",https://www.linkedin.com/jobs/view/3872255483/?trk=jobs_biz_prem_srch,,TX,Not Specified,0,,0,Other,Primary and Secondary Education,HOPE Tutoring,0,1,0
3872290694,Marketing Manager,Los Angeles Metropolitan Area,https://www.linkedin.com/jobs/view/3872290694/?trk=jobs_biz_prem_srch,,,Not Specified,0,,0,"Marketing, Sales",Computers and Electronics Manufacturing,Reolink,0,1,0
3872781436,Land Use Planner / Entitlements Director,"Austin, Texas Metropolitan Area",https://www.linkedin.com/jobs/view/3872781436/?trk=jobs_biz_prem_srch,,,Not Specified,0,,0,Other,Architecture and Planning,LSI,0,1,0
3872787865,eCommerce Data Analyst,United States,https://www.linkedin.com/jobs/view/3872787865/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,Information Technology,IT Services and IT Consulting,Radiant Systems Inc,0,4,0
3872794626,Senior Product Marketing Manager,"Boston, MA",https://www.linkedin.com/jobs/view/3872794626/?trk=jobs_biz_prem_srch,,MA,Not Specified,0,,0,"Marketing, Sales",Software Development,Elucidata,0,1,0
3873175436,Cleaning Personnel,"Lagrange, OH",https://www.linkedin.com/jobs/view/3873175436/?trk=jobs_biz_prem_srch,https://spacebound.bamboohr.com/careers/30?source=aWQ9MTk%3D,OH,Not Specified,0,,0,,,,0,1,0
3873176840,RE: Urgent hiring for Workday Prism Developer,"Plano, TX",https://www.linkedin.com/jobs/view/3873176840/?trk=jobs_biz_prem_srch,,TX,Not Specified,1,,0,,IT Services and IT Consulting,Teamware Solutions a division of Quantum Leap Consulting Pvt. Ltd,0,4,0
3873178671,Senior Commercial HVAC Estimator,"Sacramento, CA",https://www.linkedin.com/jobs/view/3873178671/?trk=jobs_biz_prem_srch,https://easyapply.co/a/4da49249-a690-4a59-a5c0-de55b4d830b9,CA,Not Specified,0,102500.0,5,,Construction,"Cooper Oates Air Conditioning, Inc.",0,2,1
3873183002,Clinical Revenue Supervisor,"Chicago, IL",https://www.linkedin.com/jobs/view/3873183002/?trk=jobs_biz_prem_srch,https://uchicago.wd5.myworkdayjobs.com/External/job/Burr-Ridge-IL/Clinical-Revenue-Supervisor_JR24380-1,IL,Mid-Senior level,0,,0,"Administrative, General Business, Other",Higher Education,Biological Sciences Division at the University of Chicago,4,0,0
3873209956,Office Price Book Administrator,"White County, IL",https://www.linkedin.com/jobs/view/3873209956/?trk=jobs_biz_prem_srch,https://hucks.com/careers/,IL,Associate,0,,0,"Accounting/Auditing, Analyst, Marketing",Retail,Huck's Food and Fuel,3,0,0
3873486781,NAI / NAII - 2 South Medical- Surgical/Telemetry,"Fayetteville, NC",https://www.linkedin.com/jobs/view/3873486781/?trk=jobs_biz_prem_srch,https://capefearvalley.wd1.myworkdayjobs.com/CFV/job/CFV/Nai---Naii---Medical-Telemetry_EV77,NC,Entry level,0,,0,Health Care Provider,Hospitals and Health Care,Cape Fear Valley Health,2,3,0
3873789262,Corporate Controller,"San Jose, CA",https://www.linkedin.com/jobs/view/3873789262/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,255000.0,7,"Accounting/Auditing, Finance",Software Development,Nile,0,2,1
3873909733,Payroll Bookkeeper,"Tuscaloosa, AL",https://www.linkedin.com/jobs/view/3873909733/?trk=jobs_biz_prem_srch,,AL,Not Specified,0,,0,"Accounting/Auditing, Finance",Education Management,Tuscaloosa City Schools,0,3,0
3874052166,Recruitment business development VP,United States,https://www.linkedin.com/jobs/view/3874052166/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,"Business Development, Sales",Human Resources Services,Ainsley Reid International Limited,0,4,0
3874150857,Maintenance Technician,"Kansas City, MO",https://www.linkedin.com/jobs/view/3874150857/?trk=jobs_biz_prem_srch,,MO,Not Specified,0,,0,"Management, Manufacturing",Motor Vehicle Manufacturing,US Farathane,0,3,0
3874366322,Level II Technicians and Assistants (preferably with radiation safety),"Beaumont, TX",https://www.linkedin.com/jobs/view/3874366322/?trk=jobs_biz_prem_srch,,TX,Not Specified,0,,0,"Engineering, Information Technology",Oil and Gas,"Precision Weld Testing & Training, LLC/Precision Inspection Services, LLC",0,1,0
3874702220,Mental Health Therapist,"Los Angeles, CA",https://www.linkedin.com/jobs/view/3874702220/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,218400.0,7,Health Care Provider,Mental Health Care,Duality Psychological Services,0,2,1
3874965536,Security Professional,"Los Angeles, CA",https://www.linkedin.com/jobs/view/3874965536/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,83200.0,4,"Information Technology, Management, Other",Security and Investigations,Bravo Research Group inc.,0,1,0
3875041552,Medical Equipment Outside Sales Representative,"Columbia, SC",https://www.linkedin.com/jobs/view/3875041552/?trk=jobs_biz_prem_srch,,SC,Entry level,0,60000.0,3,Sales,Medical Equipment Manufacturing,Confidential,2,3,0
3875066415,EV/Cash Flow Analyst,"Grand Rapids, MI",https://www.linkedin.com/jobs/view/3875066415/?trk=jobs_biz_prem_srch,,MI,Not Specified,0,135200.0,5,"Accounting/Auditing, Finance",Business Consulting and Services,"Smith & Associates, LLC.",0,2,1
3875199851,Digital Marketing Manager,United States,https://www.linkedin.com/jobs/view/3875199851/?trk=jobs_biz_prem_srch,https://explorerchick.com/dream-team-jobs/digital-marketing-manager/,,Not Specified,1,65000.0,3,"Marketing, Sales",Travel Arrangements,Explorer Chick Adventure Co.,0,4,0
3875471829,Front of House,New York City Metropolitan Area,https://www.linkedin.com/jobs/view/3875471829/?trk=jobs_biz_prem_srch,,,Not Specified,0,,0,"Management, Manufacturing",Retail Apparel and Fashion,Lovely Bride,0,1,0
3875677847,Lead Product Designer,"Austin, TX",https://www.linkedin.com/jobs/view/3875677847/?trk=jobs_biz_prem_srch,,TX,Not Specified,0,,0,"Art/Creative, Design, Information Technology","Technology, Information and Internet",Thurgood Industries,0,1,0
3875731325,Project Estimator,"Prospect, CT",https://www.linkedin.com/jobs/view/3875731325/?trk=jobs_biz_prem_srch,,CT,Not Specified,0,,0,"Management, Manufacturing",Civil Engineering,"Knapp Engineering, Inc.",0,1,0
3875732985,Partner Success Manager- Bilingual Spanish Speaker,San Francisco Bay Area,https://www.linkedin.com/jobs/view/3875732985/?trk=jobs_biz_prem_srch,,,Not Specified,0,,0,"Business Development, Product Management, Project Management",Software Development,Revi,0,1,0
3875735534,Instructional Aide,"Columbus, GA",https://www.linkedin.com/jobs/view/3875735534/?trk=jobs_biz_prem_srch,https://recruiting.ultipro.com/EDU1002ESA/JobBoard/a6338601-b036-4017-9b45-9e1c43c610d5/OpportunityDetail?opportunityId=26780d94-5ea1-4911-8398-dfee07bd3903&utm_source=LINKEDIN&utm_medium=referrer,GA,Entry level,0,,0,"Education, Training",Education,"ChanceLight Behavioral Health, Therapy, & Education",2,3,0
3875765946,Therapist,Los Angeles Metropolitan Area,https://www.linkedin.com/jobs/view/3875765946/?trk=jobs_biz_prem_srch,,,Not Specified,0,72800.0,3,Health Care Provider,Mental Health Care,APAIT a division of Special Service for Groups,0,1,0
3876264575,Chief Revenue Officer,United States,https://www.linkedin.com/jobs/view/3876264575/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,"Marketing, Sales","Technology, Information and Media",NovaByte,0,4,0
3876429995,Informatica MDM,"Southlake, TX",https://www.linkedin.com/jobs/view/3876429995/?trk=jobs_biz_prem_srch,,TX,Not Specified,0,,0,,Software Development,Diverse Lynx,0,3,0
3876434405,Licensed Property & Casualty Insurance Agent,"Franklin, TN",https://www.linkedin.com/jobs/view/3876434405/?trk=jobs_biz_prem_srch,,TN,Not Specified,0,,0,"Business Development, Sales",,,0,1,0
3876457494,Integrated Marketing Manager,"Culver City, CA",https://www.linkedin.com/jobs/view/3876457494/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,105000.0,5,"Marketing, Sales",Advertising Services,Bent Pixels,0,2,1
3876469865,Business Development Specialist,United States,https://www.linkedin.com/jobs/view/3876469865/?trk=jobs_biz_prem_srch,https://recruiting.paylocity.com/recruiting/jobs/Details/2335003/Environ-Energy/Business-Development-Specialist-1,,Not Specified,1,60000.0,3,"Business Development, Sales",Business Consulting and Services,Environ Energy,0,4,0
3876572082,Education Budget Manager,"Annapolis, MD",https://www.linkedin.com/jobs/view/3876572082/?trk=jobs_biz_prem_srch,https://jobs.localjobnetwork.com/apply/add/78880123,MD,Associate,0,59500.0,2,"Education, Finance",Environmental Services,Chesapeake Bay Foundation,3,1,0
3876925520,Precast Design Engineer,"Pensacola, FL",https://www.linkedin.com/jobs/view/3876925520/?trk=jobs_biz_prem_srch,https://ptac.bamboohr.com/careers/42?source=aWQ9MjE%3D,FL,Not Specified,0,,0,,Engineering Services,PTAC Engineering,0,1,0
3876991427,General Manager,"Evanston, IL",https://www.linkedin.com/jobs/view/3876991427/?trk=jobs_biz_prem_srch,,IL,Not Specified,0,77500.0,3,"Management, Manufacturing",Hospitality,LM Restaurant Group,0,1,0
3877345234,Staff Attorney - Housing,"Bradenton, FL",https://www.linkedin.com/jobs/view/3877345234/?trk=jobs_biz_prem_srch,,FL,Not Specified,0,,0,Legal,Law Practice,"Gulfcoast Legal Services, Inc",0,1,0
3877509537,Maintenance Engineering specialist,"Houston, TX",https://www.linkedin.com/jobs/view/3877509537/?trk=jobs_biz_prem_srch,,TX,Not Specified,0,,0,"Engineering, Manufacturing",Chemical Raw Materials Manufacturing,Advantage Technical,0,3,0
3878072014,Part-Time CFO/Controller,Greater Philadelphia,https://www.linkedin.com/jobs/view/3878072014/?trk=jobs_biz_prem_srch,,,Not Specified,1,130000.0,5,,Financial Services,Stiles CFO Services,0,4,1
3878193413,Help Desk Support,"Golden, CO",https://www.linkedin.com/jobs/view/3878193413/?trk=jobs_biz_prem_srch,,CO,Not Specified,0,,0,Information Technology,IT Services and IT Consulting,Kaizen Technologies,0,1,0
3878233948,UNPAID Public Relations,"Seattle, WA",https://www.linkedin.com/jobs/view/3878233948/?trk=jobs_biz_prem_srch,,WA,Not Specified,1,,0,,Professional Training and Coaching,Positive Masculinity Now,0,4,0
3878310231,M365 Architect,"Edison, NJ",https://www.linkedin.com/jobs/view/3878310231/?trk=jobs_biz_prem_srch,,NJ,Not Specified,0,,0,"Art/Creative, Design, Information Technology",Software Development,Diverse Lynx,0,3,0
3878329666,Medical Case Manager,"Orlando, FL",https://www.linkedin.com/jobs/view/3878329666/?trk=jobs_biz_prem_srch,,FL,Not Specified,0,53500.0,2,Health Care Provider,Non-profit Organizations,Harmony Healthcare Inc.,0,1,0
3878345482,Director of Sales,"Fredericksburg, VA",https://www.linkedin.com/jobs/view/3878345482/?trk=jobs_biz_prem_srch,,VA,Not Specified,0,,0,"Business Development, Sales",Hospitality,"HMP Properties, LLC",0,1,0
3878348967,Financial Accounting Specialist,"Salem, NH",https://www.linkedin.com/jobs/view/3878348967/?trk=jobs_biz_prem_srch,,NH,Not Specified,0,,0,"Accounting/Auditing, Finance",,SQAIRZ,0,1,0
3878383329,Hiring for the role of Azure Cloud Engineer,"Hartford, CT",https://www.linkedin.com/jobs/view/3878383329/?trk=jobs_biz_prem_srch,,CT,Not Specified,0,,0,,IT Services and IT Consulting,VDart,0,3,0
3878803731,Restaurant Shift Supervisor,"Houston, TX",https://www.linkedin.com/jobs/view/3878803731/?trk=jobs_biz_prem_srch,https://apply.jobappnetwork.com/clients/20538/posting/9832254/en,TX,Not Specified,0,,0,"Management, Manufacturing",Restaurants,Pollo Campero,0,3,0
3878814926,Shelter Team Member with emphasis in Customer Care,"Cheyenne, WY",https://www.linkedin.com/jobs/view/3878814926/?trk=jobs_biz_prem_srch,,WY,Not Specified,0,31200.0,1,"Management, Manufacturing",Non-profit Organizations,Cheyenne Animal Shelter,0,1,0
3878886873,Resident Engineer,San Francisco Bay Area,https://www.linkedin.com/jobs/view/3878886873/?trk=jobs_biz_prem_srch,,,Not Specified,0,167500.0,6,"Engineering, Information Technology",Civil Engineering,SSC Inc,0,2,1
3879228554,Acoustic Consultant,"San Rafael, CA",https://www.linkedin.com/jobs/view/3879228554/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,,0,"Management, Manufacturing",Architecture and Planning,Papadimos Group,0,1,0
3879240957,Technology Trust & Compliance Professional,United States,https://www.linkedin.com/jobs/view/3879240957/?trk=jobs_biz_prem_srch,,,Not Specified,1,150000.0,6,"Finance, Sales",IT Services and IT Consulting,Decrypt Compliance,0,4,1
3879283271,Sr Software Engineer,United States,https://www.linkedin.com/jobs/view/3879283271/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,"Engineering, Information Technology",Information Technology & Services,"iBrain Technologies, Inc",0,4,0
3880063171,Radio Frequency Engineer,"Winston-Salem, NC",https://www.linkedin.com/jobs/view/3880063171/?trk=jobs_biz_prem_srch,,NC,Not Specified,0,,0,"Engineering, Information Technology",Computer Hardware,Quoherent,0,1,0
3880088143,Receptionist,"Columbus, OH",https://www.linkedin.com/jobs/view/3880088143/?trk=jobs_biz_prem_srch,https://recruiting.paylocity.com/Recruiting/Jobs/Details/2277110?src=LinkedIn,OH,Entry level,0,,0,Administrative,Law Practice,"Kisling, Nestico & Redick, LLC (KNR)",2,1,0
3880108413,Hardware Design Engineer,"Hillsboro, OR",https://www.linkedin.com/jobs/view/3880108413/?trk=jobs_biz_prem_srch,,OR,Not Specified,0,124800.0,5,"Engineering, Information Technology",IT Services and IT Consulting,Sun Technologies,0,2,0
3880115287,Accountant,"Novi, MI",https://www.linkedin.com/jobs/view/3880115287/?trk=jobs_biz_prem_srch,,MI,Not Specified,0,,0,"Accounting/Auditing, Finance",Construction,Weiss Construction,0,1,0
3880134115,Software Development Engineer in Test,"North Creek, WA",https://www.linkedin.com/jobs/view/3880134115/?trk=jobs_biz_prem_srch,,WA,Not Specified,0,,0,"Engineering, Information Technology",IT Services and IT Consulting,Vendor Build Inc,0,1,0
3880157614,Data Entry Specialist,"Phoenix, AZ",https://www.linkedin.com/jobs/view/3880157614/?trk=jobs_biz_prem_srch,,AZ,Entry level,0,33280.0,1,Accounting/Auditing,Government Administration,Acro Service Corp,2,3,0
3880169314,Geographic Information System Specialist,"Goodyear, AZ",https://www.linkedin.com/jobs/view/3880169314/?trk=jobs_biz_prem_srch,,AZ,Not Specified,0,,0,Information Technology,IT Services and IT Consulting,Enterprise Solutions Inc.,0,1,0
3880176089,Desktop Support Technician,"Aurora, CO",https://www.linkedin.com/jobs/view/3880176089/?trk=jobs_biz_prem_srch,,CO,Not Specified,0,,0,Information Technology,IT Services and IT Consulting,Siri InfoSolutions Inc,0,1,0
3880180438,Remodeling/Insurance Estimator,Dallas-Fort Worth Metroplex,https://www.linkedin.com/jobs/view/3880180438/?trk=jobs_biz_prem_srch,,,Not Specified,0,70000.0,3,"Management, Manufacturing",Specialty Trade Contractors,Your Home Expert,0,1,0
3880190130,service now architect,"Richardson, TX",https://www.linkedin.com/jobs/view/3880190130/?trk=jobs_biz_prem_srch,,TX,Not Specified,0,,0,"Engineering, Information Technology",Staffing and Recruiting,Vision InfoTech Inc.,0,1,0
3880374275,"Manager, Conference Operations","Washington, DC",https://www.linkedin.com/jobs/view/3880374275/?trk=jobs_biz_prem_srch,https://us232.dayforcehcm.com/CandidatePortal/en-US/nam/Posting/View/1639,DC,Mid-Senior level,0,,0,"Business Development, Management",Non-profit Organizations,National Association of Manufacturers - NAM,4,0,0
3880380418,Upholsterer,"South Hackensack, NJ",https://www.linkedin.com/jobs/view/3880380418/?trk=jobs_biz_prem_srch,,NJ,Not Specified,0,67600.0,3,"Management, Manufacturing",Aviation and Aerospace Component Manufacturing,Cabin Crafters Inc.,0,1,0
3880591550,Director of Project Management (ecological restoration),"Hanover, MA",https://www.linkedin.com/jobs/view/3880591550/?trk=jobs_biz_prem_srch,,MA,Not Specified,0,,0,"Information Technology, Project Management",Environmental Services,"Wilkinson Ecological Design, Inc.",0,1,0
3880619804,Engineering Project Manager / Project Manager,"Madison, WI",https://www.linkedin.com/jobs/view/3880619804/?trk=jobs_biz_prem_srch,,WI,Not Specified,0,,0,"Information Technology, Project Management",Business Consulting and Services,LS Solutions,0,1,0
3881051293,Associate Compliance Officer and Director of International Affairs Compliance,"Tallahassee, FL",https://www.linkedin.com/jobs/view/3881051293/?trk=jobs_biz_prem_srch,https://jobs.fsu.edu/,FL,Not Specified,0,,0,Legal,Higher Education,Florida State University,0,3,0
3881822529,Marketing Intern,United States,https://www.linkedin.com/jobs/view/3881822529/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,"Marketing, Sales",Marketing Services,Bullet Sponge Creative,0,4,0
3881931499,Call Center Representative,"Golden, CO",https://www.linkedin.com/jobs/view/3881931499/?trk=jobs_biz_prem_srch,,CO,Not Specified,0,,0,,IT Services and IT Consulting,RadGov Inc.,0,1,0
3881984061,M365 Power-Platform or SharePoint Online Developer,"Boston, MA",https://www.linkedin.com/jobs/view/3881984061/?trk=jobs_biz_prem_srch,,MA,Not Specified,0,,0,"Engineering, Information Technology",IT Services and IT Consulting,Compunnel Inc.,0,3,0
3881986862,Research Associate (Scientific Communications),"Santa Barbara, CA",https://www.linkedin.com/jobs/view/3881986862/?trk=jobs_biz_prem_srch,https://aptitude.applytojob.com/apply/DrYKb36jHR/Research-Associate-Scientific-Communications,CA,Associate,0,,0,"Analyst, Research, Writing/Editing",Biotechnology Research,Aptitude Medical Systems,3,1,0
3881987723,Dialysis Technician,"Orient, OH",https://www.linkedin.com/jobs/view/3881987723/?trk=jobs_biz_prem_srch,,OH,Not Specified,0,60320.0,3,Health Care Provider,IT Services and IT Consulting,DevCare Solutions,0,1,0
3882000504,Senior Lawyer,"California, United States",https://www.linkedin.com/jobs/view/3882000504/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,Legal,Non-profit Organization Management,Nova Ukraine,0,4,0
